CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.03.01;Ganho com variações cambiais;650740.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06.03.02;Ganho em operações com derivativos;57056.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.03.02;Ganho em operações com derivativos;0.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.07;Valor Adicionado Total a Distribuir;6383058.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.07;Valor Adicionado Total a Distribuir;6406941.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08;Distribuição do Valor Adicionado;6383058.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08;Distribuição do Valor Adicionado;6406941.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01;Pessoal;1726129.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01;Pessoal;2237412.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.01;Remuneração Direta;1146627.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.01;Remuneração Direta;1580999.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.02;Benefícios;436452.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.02;Benefícios;495647.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.03;F.G.T.S.;143050.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.03;F.G.T.S.;160766.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.04;Outros;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.04;Outros;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02;Impostos, Taxas e Contribuições;253226.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02;Impostos, Taxas e Contribuições;285405.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.01;Federais;-250315.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.01;Federais;-185836.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.02;Estaduais;495230.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.02;Estaduais;458389.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.03;Municipais;8311.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.03;Municipais;12852.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03;Remuneração de Capitais de Terceiros;3734376.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03;Remuneração de Capitais de Terceiros;5156812.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.01;Juros;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.01;Juros;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.02;Aluguéis;104576.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.02;Aluguéis;155717.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.03;Outras;3629800.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.03;Outras;5001095.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.03.01;Despesas financeiras;2519478.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.03.01;Despesas financeiras;3546575.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.03.02;Perdas com variações cambiais;408270.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.03.02;Perdas com variações cambiais;597794.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.03.03;Perdas em operações com derivativos;702052.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.03.03;Perdas em operações com derivativos;856726.0000000000;N
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04;Remuneração de Capitais Próprios;669327.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04;Remuneração de Capitais Próprios;-1272688.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04.02;Dividendos;4025.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04.02;Dividendos;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04.03;Lucros Retidos / Prejuízo do Período;665302.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04.03;Lucros Retidos / Prejuízo do Período;-1272688.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.05;Outros;0.0000000000;S
08.070.508/0001-78;2024-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.05;Outros;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01;Receitas;1637609.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01;Receitas;1668832.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;1620809.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;1596126.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.02;Outras Receitas;-79458.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.02;Outras Receitas;-11626.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.02.01;Outras Receitas;1942.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.02.01;Outras Receitas;1533.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.02.02;Variação no valor justo dos ativos biológicos;-81400.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.02.02;Variação no valor justo dos ativos biológicos;-13159.0000000000;N
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;96258.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;84332.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02;Insumos Adquiridos de Terceiros;-894328.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02;Insumos Adquiridos de Terceiros;-1010736.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-628865.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-746575.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-255557.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-320013.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.04;Outros;-9906.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.04;Outros;55852.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.03;Valor Adicionado Bruto;743281.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.03;Valor Adicionado Bruto;658096.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.04;Retenções;-280989.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.04;Retenções;-286858.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.04.01;Depreciação, Amortização e Exaustão;-280989.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.04.01;Depreciação, Amortização e Exaustão;-286858.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.04.02;Outras;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.04.02;Outras;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.05;Valor Adicionado Líquido Produzido;462292.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.05;Valor Adicionado Líquido Produzido;371238.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06;Vlr Adicionado Recebido em Transferência;189118.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06;Vlr Adicionado Recebido em Transferência;203395.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06.01;Resultado de Equivalência Patrimonial;83752.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.01;Resultado de Equivalência Patrimonial;45892.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06.02;Receitas Financeiras;105259.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.02;Receitas Financeiras;157409.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06.03;Outros;107.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.03;Outros;94.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.07;Valor Adicionado Total a Distribuir;651410.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.07;Valor Adicionado Total a Distribuir;574633.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08;Distribuição do Valor Adicionado;651410.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08;Distribuição do Valor Adicionado;574633.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01;Pessoal;104544.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01;Pessoal;132447.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.01;Remuneração Direta;77748.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.01;Remuneração Direta;97139.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.02;Benefícios;21012.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.02;Benefícios;27496.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.03;F.G.T.S.;5784.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.03;F.G.T.S.;7812.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.04;Outros;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.04;Outros;0.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02;Impostos, Taxas e Contribuições;86754.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02;Impostos, Taxas e Contribuições;72877.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.01;Federais;53746.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.01;Federais;17047.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.02;Estaduais;32866.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.02;Estaduais;55658.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.03;Municipais;142.0000000000;S
08.322.396/0001-03;2024-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.03;Municipais;172.0000000000;S
